X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9575517912392,40.7889158268192,31H-PM-1008-05,31H,PM,10082018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9575517912392 40.7889158268192)
-73.9778730762957,40.770827251547,5B-PM-1013-05,05B,PM,10132018,5,Adult,Gray,,Gray+,,Above Ground,3,,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9778730762957 40.770827251547)
-73.9754696312232,40.768191647092,4E-AM-1020-02,04E,AM,10202018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,15,,false,false,true,false,true,foraging (on the tree itself),false,false,false,false,false,false,true,false,,POINT (-73.9754696312232 40.768191647092)
-73.9666945123922,40.7839956493194,22C-PM-1006-11,22C,PM,10062018,11,Juvenile,Gray,,Gray+,,Above Ground,13,,false,false,true,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9666945123922 40.7839956493194)
-73.9726828460055,40.7705707694822,7F-AM-1008-08,07F,AM,10082018,8,Adult,Gray,,Gray+,,Above Ground,20,,false,false,true,false,false,playing w/ #9,false,false,false,false,false,false,true,false,,POINT (-73.9726828460055 40.7705707694822)
-73.9782603348665,40.7705790257951,5B-PM-1013-06,05B,PM,10132018,6,Adult,Gray,,Gray+,,Above Ground,5,,true,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9782603348665 40.7705790257951)
-73.9770508584979,40.7710769301257,6C-AM-1007-02,06C,AM,10072018,2,Adult,,,+,,Above Ground,15,,false,false,true,false,false,pulling things off branches,false,false,false,false,false,false,false,false,,POINT (-73.9770508584979 40.7710769301257)
-73.9545425520879,40.7956853415959,39F-PM-1006-04,39F,PM,10062018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,35,in tree,false,false,true,false,false,climbing down,false,false,false,false,false,false,false,true,ran when saw me,POINT (-73.9545425520879 40.7956853415959)
-73.9639024988123,40.7776953065849,18I-PM-1007-01,18I,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,25,,false,false,true,true,true,hanging upside down,false,false,false,false,false,false,true,false,,POINT (-73.9639024988123 40.7776953065849)
-73.9607056611532,40.7889786103871,30E-AM-1008-03,30E,AM,10082018,3,Adult,Gray,,Gray+,,Above Ground,6,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9607056611532 40.7889786103871)
-73.9599202233536,40.7972599930224,38A-AM-1019-02,38A,AM,10192018,2,Adult,Gray,,Gray+,,Above Ground,3,,true,true,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9599202233536 40.7972599930224)
-73.9736873018042,40.7649106677138,1I-PM-1012-02,01I,PM,10122018,2,Juvenile,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Above Ground,1,tree,false,false,true,false,false,,true,false,false,false,false,false,false,true,,POINT (-73.9736873018042 40.7649106677138)
-73.9594391759139,40.784115697669,26I-PM-1010-03,26I,PM,10102018,3,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",black in tail,Above Ground,15,tree,false,false,true,true,true,,false,false,false,false,true,false,true,false,,POINT (-73.9594391759139 40.784115697669)
-73.9710025484537,40.7792529489016,16C-AM-1014-01,16C,AM,10142018,1,Juvenile,Gray,,Gray+,,Above Ground,40,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9710025484537 40.7792529489016)
-73.9527196716568,40.792363826828,36I-PM-1007-11,36I,PM,10072018,11,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,3,,false,false,true,false,false,,false,false,false,false,false,false,false,true,me!,POINT (-73.9527196716568 40.792363826828)
-73.9564632239432,40.7904807427954,33G-AM-1013-01,33G,AM,10132018,1,Adult,Cinnamon,,Cinnamon+,,Above Ground,13,shelter in hole in tree,false,false,true,false,false,,false,false,false,false,false,false,true,true,,POINT (-73.9564632239432 40.7904807427954)
-73.9653135277149,40.7817434070169,21E-PM-1012-01,21E,PM,10122018,1,Adult,Gray,,Gray+,,Above Ground,20,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9653135277149 40.7817434070169)
-73.9734654671008,40.7715988711659,8E-PM-1008-06,08E,PM,10082018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",false,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9734654671008 40.7715988711659)
-73.9619673317128,40.7924176673037,33B-PM-1010-08,33B,PM,10102018,8,Juvenile,Gray,,Gray+,,Above Ground,,running up tree,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9619673317128 40.7924176673037)
-73.9695881075086,40.7842441291991,21A-AM-1019-01,21A,AM,10192018,1,Juvenile,Gray,Black,Gray+Black,,Above Ground,3,,false,false,true,false,false,,false,false,false,false,false,false,false,false,"keeps to tree,drops down on side away from people",POINT (-73.9695881075086 40.7842441291991)
-73.9766342125035,40.7715437147052,6C-AM-1007-08,06C,AM,10072018,8,Adult,,,+,,Above Ground,35,,false,false,true,false,false,dropping acorns,false,false,false,false,false,false,false,false,,POINT (-73.9766342125035 40.7715437147052)
-73.9690498876944,40.7700011818847,8I-AM-1006-07,08I,AM,10062018,7,Adult,Gray,White,Gray+White,White ring on short tail,Above Ground,20,,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9690498876944 40.7700011818847)
-73.9583944353352,40.7979689846815,39B-PM-1014-04,39B,PM,10142018,4,Adult,Gray,,Gray+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,true,true,runs from (me—when i approached),POINT (-73.9583944353352 40.7979689846815)
-73.9645989003589,40.7782157459155,18H-PM-1014-01,18H,PM,10142018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9645989003589 40.7782157459155)
-73.9777497645834,40.7677344709178,2D-AM-1007-04,02D,AM,10072018,4,Adult,Gray,,Gray+,,Above Ground,100,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9777497645834 40.7677344709178)
-73.9638167248251,40.7776485679354,18I-PM-1007-03,18I,PM,10072018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,25,,false,false,true,false,false,,false,false,false,false,false,false,false,false,stared at me,POINT (-73.9638167248251 40.77764856793541)
-73.9790889008147,40.7676402781925,1C-PM-1013-01,01C,PM,10132018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.9790889008147 40.7676402781925)
-73.973268329435,40.7708296517073,7E-AM-1006-05,07E,AM,10062018,5,Adult,Gray,,Gray+,,Above Ground,25,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.973268329435 40.7708296517073)
-73.9694591667705,40.7766518221998,14E-AM-1008-12,14E,AM,10082018,12,Adult,Gray,,Gray+,,Above Ground,2,,false,false,true,true,true,,false,false,false,false,false,false,true,false,,POINT (-73.9694591667705 40.7766518221998)
-73.9568610943394,40.7935959584643,36E-PM-1012-02,36E,PM,10122018,2,Adult,Gray,,Gray+,,Above Ground,28,on tree branch,false,false,true,false,true,picking acorns off oak tree,false,false,false,false,false,false,true,false,,POINT (-73.95686109433942 40.7935959584643)
-73.9631392113757,40.7914635635784,31B-PM-1007-02,31B,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,false,true,true,false,false,chasing #1 and climbing tree w/ #1,false,false,false,false,false,false,false,true,,POINT (-73.9631392113757 40.7914635635784)
-73.9701634768603,40.7778691433218,15D-AM-1007-03,15D,AM,10072018,3,Adult,Gray,,Gray+,,Above Ground,10,,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9701634768603 40.7778691433218)
-73.9763542780331,40.7736531303622,9B-AM-1010-02,09B,AM,10102018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,in bush,false,false,true,false,true,,false,false,false,false,true,false,false,true,froze,POINT (-73.9763542780331 40.773653130362206)
-73.9745709109056,40.7672225695415,3G-AM-1008-03,03G,AM,10082018,3,Adult,Gray,,Gray+,,Above Ground,40,,true,false,true,false,false,in tree,false,false,false,false,false,false,true,false,,POINT (-73.9745709109056 40.7672225695415)
-73.9747959143543,40.7768078174366,12A-AM-1008-01,12A,AM,10082018,1,Adult,Gray,,Gray+,,Above Ground,1,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9747959143543 40.7768078174366)
-73.9692472299565,40.7722592187215,10H-PM-1007-01,10H,PM,10072018,1,Adult,Gray,White,Gray+White,dark gray,Above Ground,15,in tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9692472299565 40.7722592187215)
-73.9765046109019,40.7736674124746,8B-AM-1007-04,08B,AM,10072018,4,Adult,Gray,,Gray+,,Above Ground,2,,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9765046109019 40.7736674124746)
-73.9767141407274,40.7737313251559,8A-PM-1014-02,08A,PM,10142018,2,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,false,false,true,true,false,,false,false,false,false,false,false,false,true,runs from (goes up a tree),POINT (-73.9767141407274 40.7737313251559)
-73.9756345867747,40.7675540517649,3E-PM-1008-09,03E,PM,10082018,9,Adult,Gray,,Gray+,,Above Ground,5,,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9756345867747 40.7675540517649)
-73.9639700434449,40.7775003050028,17I-AM-1014-01,17I,AM,10142018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Ground Plane,FALSE,Running across fence between statue & swings,true,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9639700434449 40.7775003050028)
-73.9736995552241,40.7722712518637,8E-PM-1008-02,08E,PM,10082018,2,Adult,Black,Cinnamon,Black+Cinnamon,,Above Ground,10,in tree,true,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9736995552241 40.7722712518637)
-73.9688438058715,40.7703014325728,8I-AM-1006-05,08I,AM,10062018,5,Adult,Gray,White,Gray+White,,Above Ground,20,tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9688438058715 40.7703014325728)
-73.9665763797607,40.7761316400012,15H-AM-1013-03,15H,AM,10132018,3,Adult,Gray,White,Gray+White,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9665763797607 40.7761316400012)
-73.9652134469963,40.7803438278765,19F-PM-1017-05,19F,PM,10172018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,true,true,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9652134469963 40.7803438278765)
-73.9714798196777,40.7695231949631,6H-PM-1020-02,06H,PM,10202018,2,Adult,,,+,,Above Ground,,Fence pole,false,false,true,false,false,,false,false,false,false,false,false,false,true,runs from (me),POINT (-73.9714798196777 40.7695231949631)
-73.9769106838192,40.7674414870702,2E-AM-1010-05,02E,AM,10102018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,33,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9769106838192 40.7674414870702)
-73.958719099962,40.7947587726617,36C-AM-1014-04,36C,AM,10142018,4,,Gray,White,Gray+White,,Above Ground,15,Ground then tree to eat,true,false,true,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.958719099962 40.7947587726617)
-73.9562350820255,40.7913464147989,34G-PM-1006-02,34G,PM,10062018,2,Adult,Gray,,Gray+,,Above Ground,6,,false,false,true,true,true,eating bread it found on ground,false,false,false,false,false,false,false,true,,POINT (-73.9562350820255 40.7913464147989)
-73.9730001080547,40.7678719218983,4G-AM-1006-05,04G,AM,10062018,5,Juvenile,Gray,White,Gray+White,,Above Ground,20,,false,false,true,false,false,climbing (tree),false,false,false,false,false,false,true,false,indifferent—was in front of my face (we were on a bridge)!,POINT (-73.9730001080547 40.7678719218983)
-73.9720365327715,40.7762329714016,13D-PM-1018-11,13D,PM,10182018,11,Adult,Gray,White,Gray+White,,Above Ground,15,,false,false,true,true,false,,false,false,false,false,true,false,true,false,,POINT (-73.9720365327715 40.7762329714016)
-73.9685567075413,40.7703797723105,8I-AM-1006-10,08I,AM,10062018,10,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,3,bush,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.96855670754131 40.7703797723105)
-73.9730592548116,40.7740879251541,10D-AM-1008-04,10D,AM,10082018,4,Juvenile,Gray,,Gray+,,Above Ground,25,,false,true,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9730592548116 40.7740879251541)
-73.9765355395622,40.7735653237366,8B-AM-1007-03,08B,AM,10072018,3,Adult,Gray,,Gray+,,Above Ground,15,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.97653553956222 40.7735653237366)
-73.9588076804698,40.7912942607296,33E-AM-1014-06,33E,AM,10142018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9588076804698 40.7912942607296)
-73.980777106431,40.7681635726316,1A-AM-1007-02,01A,AM,10072018,2,Adult,Gray,White,Gray+White,,Above Ground,11,,false,false,true,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.980777106431 40.7681635726316)
-73.9581366214863,40.7988964092722,40B-PM-1014-02,40B,PM,10142018,2,Adult,Gray,,Gray+,,Above Ground,20,,false,false,true,false,false,,true,true,false,false,false,false,false,true,,POINT (-73.9581366214863 40.7988964092722)
-73.9546337446865,40.7898772579576,33I-PM-1006-08,33I,PM,10062018,8,Adult,Gray,,Gray+,,Above Ground,6,,false,false,true,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9546337446865 40.7898772579576)
-73.9612854506075,40.7920830673571,32C-PM-1013-04,32C,PM,10132018,4,Juvenile,Gray,,Gray+,,Above Ground,,,true,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9612854506075 40.7920830673571)
-73.9624209799704,40.7910200972752,31C-PM-1010-01,31C,PM,10102018,1,Adult,Gray,White,Gray+White,,Above Ground,3,,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9624209799704 40.7910200972752)
-73.9682965197661,40.7805378963883,18D-AM-1018-04,18D,AM,10182018,4,Adult,Gray,,Gray+,,Above Ground,2,,false,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9682965197661 40.7805378963883)
-73.9710288101006,40.7715777109992,9G-PM-1007-01,09G,PM,10072018,1,Adult,Gray,,Gray+,,Above Ground,2,,false,false,true,false,false,climbing (down tree),false,false,false,false,false,false,false,false,,POINT (-73.9710288101006 40.7715777109992)
-73.9806377967573,40.7681097168268,1B-AM-1012-15,01B,AM,10122018,15,Adult,Gray,,Gray+,,Above Ground,5,,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9806377967573 40.7681097168268)
-73.9626560807032,40.7884633049896,28D-AM-1012-05,28D,AM,10122018,5,Juvenile,Black,,Black+,,Above Ground,30,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9626560807032 40.7884633049896)
-73.975809362521,40.7734702737835,8B-PM-1012-09,08B,PM,10122018,9,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,tree,true,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.975809362521 40.7734702737835)
-73.9623621412501,40.7814673556041,22H-PM-1007-03,22H,PM,10072018,3,Adult,Gray,White,Gray+White,,Above Ground,4,chased squirrel #2 away,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9623621412501 40.7814673556041)
-73.9618076359384,40.7947808718203,35A-PM-1013-05,35A,PM,10132018,5,Adult,Gray,,Gray+,,Above Ground,3,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9618076359384 40.7947808718203)
-73.9728797531377,40.7786733148687,15B-PM-1017-01,15B,PM,10172018,1,,Gray,,Gray+,,Above Ground,20,in tree,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9728797531377 40.7786733148687)
-73.9764851231754,40.7715736862861,6C-AM-1007-07,06C,AM,10072018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,true,false,false,ambling,false,false,false,false,false,true,false,true,trucks,POINT (-73.9764851231754 40.7715736862861)
-73.9657327332849,40.7747554568985,14I-PM-1018-03,14I,PM,10182018,3,Juvenile,Gray,Black,Gray+Black,,Above Ground,4,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9657327332849 40.7747554568985)
-73.9541601469123,40.7907832744689,34I-PM-1010-04,34I,PM,10102018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,across the lawn and climb up a small tree,true,false,true,false,false,grooming,false,false,false,false,false,false,false,false,,POINT (-73.9541601469123 40.79078327446891)
-73.956806913988,40.7987736900857,41C-AM-1017-06,41C,AM,10172018,6,Adult,Gray,,Gray+,,Above Ground,4,,false,false,true,false,false,,true,false,false,false,false,false,true,false,,POINT (-73.956806913988 40.7987736900857)
-73.9586184232889,40.7993153832942,41A-PM-1007-02,41A,PM,10072018,2,Adult,Black,,Black+,,Above Ground,15,,false,false,true,false,false,jumping,false,false,false,false,false,false,false,false,stared at me,POINT (-73.9586184232889 40.7993153832942)
-73.9787723082807,40.7713655754004,5A-PM-1010-03,05A,PM,10102018,3,Adult,Gray,,Gray+,,Above Ground,30,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9787723082807 40.7713655754004)
-73.9749641575871,40.7673305056277,3F-AM-1006-05,03F,AM,10062018,5,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,3,,false,false,true,true,false,,false,false,false,false,false,false,false,true,,POINT (-73.9749641575871 40.7673305056277)
-73.97107389601,40.7723265810536,10F-PM-1019-07,10F,PM,10192018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,Same tree (as #6),false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.97107389601 40.7723265810536)
-73.9764314091366,40.7736458057952,8B-AM-1007-02,08B,AM,10072018,2,Adult,Gray,,Gray+,,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9764314091366 40.773645805795205)
-73.9684058476942,40.7753959833776,13G-PM-1008-02,13G,PM,10082018,2,Juvenile,Gray,,Gray+,,Above Ground,15,willow oak tree,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9684058476942 40.7753959833776)
-73.9632866142841,40.7890043294436,29C-PM-1006-01,29C,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,false,false,true,false,true,,false,false,false,false,false,false,false,false,not too shy,POINT (-73.96328661428412 40.78900432944361)
-73.9756278240233,40.7669523701372,2F-AM-1006-02,02F,AM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,in tree,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9756278240233 40.7669523701372)
-73.9542332505231,40.7933475171434,37G-AM-1014-01,37G,AM,10142018,1,Adult,Gray,White,Gray+White,White tail,Above Ground,5,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9542332505231 40.7933475171434)
-73.9581389870644,40.7993081122523,41A-PM-1007-04,41A,PM,10072018,4,Adult,Gray,,Gray+,,Above Ground,20,,true,false,true,false,false,laid down on the branch,false,false,false,false,false,false,false,true,,POINT (-73.9581389870644 40.799308112252305)
-73.9533085932603,40.7934877861075,37H-PM-1006-03,37H,PM,10062018,3,,,,+,,Above Ground,43,tree,false,false,true,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9533085932603 40.7934877861075)
-73.9584824361655,40.7934247634031,35D-PM-1013-02,35D,PM,10132018,2,Adult,Gray,White,Gray+White,,Above Ground,24,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9584824361655 40.7934247634031)
-73.9675268877392,40.7750409681718,13H-AM-1013-01,13H,AM,10132018,1,Adult,Gray,White,Gray+White,,Above Ground,5,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9675268877392 40.7750409681718)
-73.9540151828782,40.7920066170587,35H-AM-1013-01,35H,AM,10132018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,15,Climbing up tree,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9540151828782 40.7920066170587)
-73.9696445614055,40.7791486203627,17D-AM-1008-05,17D,AM,10082018,5,Juvenile,Gray,,Gray+,,Above Ground,2,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9696445614055 40.7791486203627)
-73.9690447463294,40.783913304529,21B-AM-1019-06,21B,AM,10192018,6,Juvenile,Gray,,Gray+,,Above Ground,7,,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9690447463294 40.78391330452901)
-73.9605362268777,40.7939470599346,35C-AM-1007-02,35C,AM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,13,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9605362268777 40.7939470599346)
-73.9548431601579,40.7906346271566,34I-PM-1010-02,34I,PM,10102018,2,Adult,Gray,,Gray+,,Above Ground,30,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9548431601579 40.7906346271566)
-73.9647318357023,40.7760936175332,15I-PM-1012-04,15I,PM,10122018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,true,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9647318357023 40.7760936175332)
-73.9558370309765,40.7921977208472,35G-AM-1007-02,35G,AM,10072018,2,Adult,Gray,White,Gray+White,,Above Ground,30,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9558370309765 40.7921977208472)
-73.9772420734509,40.7730025191407,7A-PM-1007-01,07A,PM,10072018,1,Adult,Gray,,Gray+,,Above Ground,8,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9772420734509 40.7730025191407)
-73.9770920860805,40.7694698040083,4C-PM-1010-01,04C,PM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,6,,false,false,true,false,false,,false,true,false,false,false,false,true,false,,POINT (-73.9770920860805 40.7694698040083)
-73.9784144867639,40.7718177667511,6A-AM-1006-01,06A,AM,10062018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,false,false,true,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9784144867639 40.7718177667511)
-73.9739249209875,40.7768528386853,13B-PM-1008-02,13B,PM,10082018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,true,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9739249209875 40.7768528386853)
-73.9573692542155,40.7989252908321,41B-PM-1014-03,41B,PM,10142018,3,Adult,Gray,White,Gray+White,,Above Ground,28,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9573692542155 40.7989252908321)
-73.957138794884,40.7985389822719,40C-AM-1017-03,40C,AM,10172018,3,Adult,Gray,White,Gray+White,,,,,true,true,true,false,false,"chasing (#4),digging",false,false,false,false,true,false,true,false,,POINT (-73.957138794884 40.7985389822719)
-73.9546367558712,40.789840987798,33I-AM-1008-04,33I,AM,10082018,4,Adult,,,+,,Above Ground,100,,false,false,true,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9546367558712 40.789840987798)
-73.9598463837775,40.7834524724254,25I-PM-1007-05,25I,PM,10072018,5,Adult,Gray,,Gray+,,Above Ground,30,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9598463837775 40.7834524724254)
-73.9595686513629,40.7906859748696,32E-AM-1007-06,32E,AM,10072018,6,Adult,Gray,,Gray+,,Above Ground,40,,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9595686513629 40.7906859748696)
-73.9549860947234,40.7911550328309,34H-PM-1006-07,34H,PM,10062018,7,Juvenile,Gray,White,Gray+White,white belly,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9549860947234 40.7911550328309)
-73.9581706950566,40.7906321397269,32F-AM-1012-05,32F,AM,10122018,5,Adult,Gray,White,Gray+White,,Above Ground,10,,true,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9581706950566 40.7906321397269)
-73.9640526358598,40.7907411574825,30B-AM-1007-01,30B,AM,10072018,1,Adult,Gray,,Gray+,,Above Ground,35,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9640526358598 40.7907411574825)
-73.9719879697272,40.7725625124591,9F-AM-1013-02,09F,AM,10132018,2,Adult,Black,,Black+,,Above Ground,10,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9719879697272 40.7725625124591)
-73.9755259087781,40.7707256124181,6D-AM-1008-01,06D,AM,10082018,1,Adult,Cinnamon,White,Cinnamon+White,,Above Ground,10,,false,false,true,true,false,,true,false,false,false,false,true,false,false,,POINT (-73.9755259087781 40.7707256124181)
-73.9639505810228,40.789573183584,29B-PM-1010-01,29B,PM,10102018,1,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Above Ground,4,climbing trees,false,false,true,true,true,scratching self,false,false,false,false,true,false,true,false,,POINT (-73.9639505810228 40.789573183584)
-73.9574365550758,40.7886924675052,31H-PM-1008-03,31H,PM,10082018,3,Adult,Gray,,Gray+,,Above Ground,,"no clue, way up a tree!",false,false,true,false,true,throwing down acorns,false,false,false,false,false,false,false,false,,POINT (-73.9574365550758 40.7886924675052)
-73.9589492240754,40.798901118974,40A-PM-1014-01,40A,PM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,30,,false,false,true,false,false,,false,false,false,false,true,false,true,false,stared & then went back up tree—then ran to different tree,POINT (-73.9589492240754 40.798901118974)
-73.9775067398903,40.7726566142401,7B-AM-1008-14,07B,AM,10082018,14,Adult,Gray,,Gray+,,Above Ground,,on fence,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9775067398903 40.7726566142401)
-73.9687347731861,40.7718955594385,10H-AM-1014-03,10H,AM,10142018,3,Juvenile,,,+,,Above Ground,20,,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9687347731861 40.7718955594385)
-73.9699135187297,40.7782354186163,16D-AM-1007-03,16D,AM,10072018,3,Adult,,,+,ran away before I could take a good look,Above Ground,2,,false,false,true,false,false,,false,false,false,false,false,false,false,true,,POINT (-73.9699135187297 40.7782354186163)
-73.9683370417551,40.78135983505,19D-AM-1007-02,19D,AM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,,false,false,true,false,true,,false,false,false,false,true,false,false,false,fenced area,POINT (-73.9683370417551 40.78135983505)
